CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome
25844,MRS.,RILEY,BUTLER,10/19/1940,S,F,"$40,000 "
25845,MR.,TIMOTHY,CAMPBELL,7/13/1940,S,M,"$60,000 "
25846,MRS.,FAITH,BAILEY,8/26/1940,M,F,"$60,000 "
25847,MRS.,DESTINY,BROWN,12/12/1940,M,F,"$60,000 "
25848,MR.,SAMUEL,ROBINSON,6/11/1941,S,M,"$40,000 "
25849,MRS.,DANIELLE,COOPER,7/26/1941,M,F,"$50,000 "
25850,MR.,JARED,SANCHEZ,3/24/1941,M,M,"$50,000 "
25851,MR.,SETH,WASHINGTON,3/14/1941,S,M,"$50,000 "
25852,MRS.,AMANDA,BENNETT,6/27/1942,S,F,"$50,000 "
25853,MRS.,CHLOE,COLLINS,8/3/1943,M,F,"$60,000 "
25854,MR.,JORDAN,CHEN,8/10/1943,M,M,"$60,000 "
25855,MR.,DYLAN,DIAZ,4/5/1943,S,M,"$60,000 "
25856,MR.,BENJAMIN,SHARMA,5/17/1944,S,M,"$30,000 "
25857,MRS.,ABIGAIL,PERRY,9/5/1944,S,F,"$30,000 "
25858,MRS.,MARIAH,GONZALES,11/5/1945,S,F,"$20,000 "
25859,MRS.,MACKENZIE,PETERSON,6/4/1945,S,F,"$20,000 "
25860,MR.,JUSTIN,THOMAS,5/27/1945,S,M,"$20,000 "
25861,MR.,GARRETT,COOPER,2/26/1945,M,M,"$30,000 "
25862,MR.,JARED,BELL,9/2/1945,M,M,"$30,000 "
25863,MRS.,SYDNEY,WRIGHT,12/3/1946,S,F,"$40,000 "
25864,MRS.,PETR,LAZECKY,6/7/1946,M,F,"$40,000 "
25866,MR.,TRISTAN,PERRY,11/10/1946,M,M,"$40,000 "
25867,MR.,CARLOS,CARTER,10/20/1946,S,M,"$70,000 "
25868,MRS.,JESSICA,LEWIS,11/4/1946,M,F,"$70,000 "
25869,MR.,LUCAS,PARKER,8/10/1947,M,M,"$40,000 "
25870,MR.,EDWARD,GONZALES,10/2/1947,M,M,"$40,000 "
25871,MR.,JASON,NELSON,6/23/1947,S,M,"$40,000 "
25872,MRS.,MELANIE,ROSS,10/18/1947,S,F,"$70,000 "
25874,MRS.,JESSICA,HALL,8/15/1947,M,F,"$70,000 "
25875,MRS.,JOCELYN,PRICE,6/12/1948,M,F,"$40,000 "
25876,MR.,NOAH,KING,6/2/1948,M,M,"$60,000 "
25877,MRS.,ALYSSA,PRICE,12/4/1948,S,F,"$60,000 "
25878,MRS.,BRIANNA,SIMMONS,6/9/1948,S,F,"$60,000 "
25879,MRS.,ALYSSA,WOOD,6/11/1948,S,F,"$60,000 "
25880,MR.,JACKSON,KUMAR,5/8/1948,M,M,"$60,000 "
25881,MRS.,JENNIFER,CLARK,3/22/1948,M,F,"$60,000 "
25882,MR.,EDWARD,ROBERTS,8/23/1948,M,M,"$60,000 "
25883,MR.,LUIS,CARTER,2/3/1949,M,M,"$60,000 "
25884,MR.,ELIJAH,EVANS,10/19/1950,M,M,"$40,000 "
25885,MRS.,HAILEY,WASHINGTON,10/17/1950,M,F,"$40,000 "
25886,MRS.,RACHEL,ROGERS,5/17/1950,M,F,"$60,000 "
25888,MRS.,MORGAN,EDWARDS,4/23/1950,M,F,"$60,000 "
25889,,REGINALD,MUNOZ,5/26/1950,M,NA,"$60,000 "
25890,MRS.,CHLOE,BROWN,9/15/1950,M,F,"$60,000 "
25891,MR.,BRANDON,JOHNSON,9/21/1950,S,M,"$80,000 "
25892,MRS.,STEPHANIE,PRICE,3/21/1951,M,F,"$60,000 "
25893,MRS.,ALEXIA,ALEXANDER,4/26/1951,S,F,"$60,000 "
25894,MR.,STEVE,ZENG,5/3/1951,M,M,"$60,000 "
25895,MR.,JESSE,RICHARDSON,3/5/1952,M,M,"$40,000 "
25896,MRS.,MARISSA,COLEMAN,8/3/1952,M,F,"$70,000 "
25897,MRS.,KIMBERLY,BAILEY,10/12/1952,M,F,"$70,000 "
25898,MRS.,BRITTNEY,CAI,11/16/1952,M,F,"$70,000 "
25899,MRS.,CAITLIN,ROGERS,10/4/1952,M,F,"$70,000 "
25900,MRS.,HALEY,SANDERS,4/14/1952,M,F,"$70,000 "
25901,MR.,LUCAS,HARRIS,11/15/1952,M,M,"$70,000 "
25902,MR.,CAMERON,LI,7/6/1952,M,M,"$70,000 "
25903,MR.,MARSHALL,RAI,5/23/1952,M,M,"$70,000 "
25904,MR.,IAN,COLLINS,11/15/1953,S,M,"$60,000 "
25905,MR.,NATHAN,HAYES,11/25/1953,M,M,"$60,000 "
25906,MRS.,CRYSTAL,ZHAO,4/2/1944,S,F,"$10,000 "
25907,MRS.,KELLI,SHEN,8/24/1944,M,F,"$10,000 "
25908,MS.,MELISSA,LONG,3/23/1979,M,F,"$60,000 "
25909,MR.,CHASE,JAMES,6/5/1979,M,M,"$60,000 "
25910,MS.,NATALIE,MILLER,9/18/1979,M,F,"$60,000 "
25911,MS.,ALEXANDRA,SANDERS,4/2/1978,S,F,"$40,000 "
25912,MR.,WALTER,RUBIO,6/22/1947,M,M,"$10,000 "
25913,MR.,BETH,SRINI,8/10/1947,M,M,"$10,000 "
25914,MR.,SETH,HUGHES,4/1/1978,M,M,"$30,000 "
25915,MS.,PAIGE,BRYANT,5/9/1978,S,F,"$30,000 "
25916,MS.,NAOMI,SERRANO,7/13/1978,M,F,"$60,000 "
25917,MR.,KYLE,LONG,3/25/1978,M,M,"$60,000 "
25918,MRS.,CARLY,ANAND,2/10/1946,S,F,"$30,000 "
25919,MRS.,DANA,RAMOS,11/3/1946,M,F,"$30,000 "
25920,MR.,ORLANDO,GUTIERREZ,6/17/1946,M,M,"$40,000 "
25921,MR.,COLIN,SHAN,9/20/1947,S,M,"$30,000 "
25922,MRS.,VERONICA,MALHOTRA,9/14/1947,S,F,"$30,000 "
25923,MR.,MASON,PARKER,2/23/1948,S,M,"$10,000 "
25924,MS.,HANNAH,ROBINSON,11/20/1978,S,F,"$70,000 "
25925,MS.,BRIANNA,COOPER,11/2/1977,M,F,"$40,000 "
25926,MR.,LARRY,GUTIERREZ,9/15/1948,M,M,"$20,000 "
25927,MRS.,TIFFANY,GUO,12/4/1948,S,F,"$20,000 "
25928,MR.,MARIO,SHARMA,6/8/1948,M,M,"$20,000 "
25929,MS.,ALEXANDRA,GRAY,9/25/1977,S,F,"$40,000 "
25930,MR.,ETHAN,HARRIS,7/10/1977,S,M,"$40,000 "
25931,MR.,RYAN,HENDERSON,8/10/1977,S,M,"$40,000 "
25932,MR.,MARCUS,RODRIGUEZ,11/25/1977,S,M,"$40,000 "
25933,MR.,DALTON,STEWART,6/5/1977,S,M,"$60,000 "
25934,MR.,LUKE,KING,9/23/1977,S,M,"$70,000 "
25935,MRS.,APRIL,TANG,3/18/1949,M,F,"$20,000 "
25936,MRS.,DEANNA,SCHMIDT,10/27/1949,S,F,"$20,000 "
25937,MR.,JON,YUAN,4/22/1949,M,M,"$20,000 "
25938,MR.,MARVIN,GUTIERREZ,10/22/1949,S,M,"$30,000 "
25939,MR.,WILLIE,TANG,10/24/1950,M,M,"$20,000 "
25940,MR.,GERALD,ARUN,8/14/1951,S,M,"$20,000 "
25941,MRS.,MOLLY,PEREZ,5/17/1951,M,F,"$20,000 "
25942,MS.,BRIANNA,BROOKS,1/17/1980,S,F,"$60,000 "
25943,MS.,BRIANNA,MCDONALD,2/3/1979,S,F,"$70,000 "
25944,MR.,RONALD,PEREZ,10/18/1952,S,M,"$20,000 "
25945,MR.,BRENT,GUO,2/17/1952,M,M,"$30,000 "
25946,MRS.,BRITTA,SIMON,3/23/1953,M,F,"$40,000 "
25947,MR.,SAM,WILSON,10/13/1954,S,M,"$40,000 "
25948,MRS.,CHRISTINE,STONE,5/10/1954,S,F,"$40,000 "
25949,MRS.,SUMMER,RAMAN,1/18/1954,S,F,"$40,000 "
25950,MR.,KYLE,KUMAR,6/26/1975,S,M,"$40,000 "
25951,MR.,ANTHONY,ANDERSON,3/19/1975,S,M,"$40,000 "
25952,MR.,JON,ALONSO,5/22/1975,S,M,"$40,000 "
25953,MR.,HUNTER,BUTLER,11/11/1975,M,M,"$40,000 "
25954,MR.,NOAH,CARTER,8/10/1975,M,M,"$60,000 "
25955,MS.,ANNA,ROBINSON,5/16/1975,S,F,"$60,000 "
25956,MR.,CHARLES,RAMIREZ,12/20/1974,M,M,"$50,000 "
25957,MS.,STEPHANIE,WASHINGTON,7/10/1976,M,F,"$60,000 "
25958,MR.,ALFREDO,ORTEGA,3/11/1956,S,M,"$80,000 "
25959,,KATHERINE,HALL,11/10/1976,S,NA,"$60,000 "
25960,MR.,WILLIE,CAI,6/5/1957,M,M,"$70,000 "
25961,MR.,RICARDO,GOEL,3/27/1957,S,M,"$70,000 "
25962,MS.,JORDYN,JENKINS,1/28/1973,S,F,"$80,000 "
25963,MR.,CHARLES,MORRIS,11/14/1974,S,M,"$60,000 "
25964,MR.,CHRISTOPHER,WINSTON,2/9/1974,S,M,"$60,000 "
25965,MS.,ANDREA,ROBERTS,6/22/1966,S,F,"$130,000 "
25966,MR.,ALEX,WATSON,6/17/1966,M,M,"$130,000 "
25967,MRS.,ALEXIS,MARTINEZ,9/25/1957,M,F,"$70,000 "
25968,MR.,BENJAMIN,POWELL,10/9/1964,M,M,"$60,000 "
25969,MR.,JASON,PARKER,4/17/1964,M,M,"$60,000 "
25970,MRS.,HAILEY,JAMES,9/13/1964,S,F,"$60,000 "
25971,MRS.,SAVANNAH,YOUNG,4/8/1963,S,F,"$70,000 "
25972,MRS.,JOCELYN,HENDERSON,7/5/1963,S,F,"$70,000 "
25973,MRS.,MARIAH,GRIFFIN,3/14/1963,S,F,"$70,000 "
25974,MR.,NOAH,JAI,4/5/1963,M,M,"$70,000 "
25975,MRS.,EBONY,GUTIERREZ,3/21/1963,S,F,"$70,000 "
25976,MR.,HUNTER,COLEMAN,4/17/1968,S,M,"$70,000 "
25977,MRS.,JENNA,LOPEZ,4/23/1968,M,F,"$60,000 "
25978,MRS.,MORGAN,PEREZ,11/23/1925,S,F,"$90,000 "
25979,MR.,MIGUEL,EDWARDS,2/2/1963,S,M,"$70,000 "
25980,MRS.,JULIA,JONES,4/10/1963,S,F,"$70,000 "
25981,MR.,ISAIAH,HOWARD,11/15/1963,M,M,"$70,000 "
25982,MS.,REBECCA,PHILLIPS,4/17/1963,S,F,"$70,000 "
25983,MR.,JACK,ALEXANDER,8/22/1963,M,M,"$70,000 "
25984,MRS.,ISABELLA,WRIGHT,11/26/1963,S,F,"$60,000 "
25985,MR.,JUSTIN,HARRIS,5/27/1963,M,M,"$60,000 "
25986,MRS.,ISABEL,BRYANT,1/24/1963,M,F,"$60,000 "
25987,MR.,HUNTER,KUMAR,5/25/1962,M,M,"$40,000 "
25988,MR.,VICTOR,MUÑOZ,1/18/1962,S,M,"$40,000 "
25989,MR.,JEREMY,PRICE,1/18/1962,M,M,"$70,000 "
25990,MRS.,JENNA,PARKER,8/22/1962,S,F,"$70,000 "
25991,MRS.,ARIANNA,HAYES,3/12/1962,M,F,"$70,000 "
25992,MRS.,STEPHANIE,FLORES,5/12/1962,M,F,"$70,000 "
25993,MRS.,HEIDI,CHANDRA,5/27/1961,S,F,"$40,000 "
25994,MR.,RICHARD,GARCIA,3/17/1961,S,M,"$40,000 "
25995,MR.,JACK,PHILLIPS,4/2/1961,M,M,"$40,000 "
25996,MRS.,FAITH,MURPHY,8/15/1961,M,F,"$60,000 "
25997,MRS.,KATHERINE,WRIGHT,11/21/1961,M,F,"$60,000 "
25998,MR.,RICHARD,RIVERA,3/4/1961,M,M,"$60,000 "
25999,MR.,JOSHUA,THOMPSON,7/1/1960,M,M,"$40,000 "
26000,MR.,CONNOR,LOPEZ,10/5/1960,S,M,"$40,000 "
26001,MR.,NICHOLAS,LEE,3/25/1967,S,M,"$50,000 "
26002,MR.,SAMUEL,WALKER,10/3/1967,S,M,"$50,000 "
26003,MS.,DENISE,SUBRAM,11/25/1967,S,F,"$60,000 "
26004,MRS.,ARTHUR,WASHINGTON,11/8/1960,M,F,"$60,000 "
26005,MRS.,ELIZABETH,CLARK,11/18/1960,M,F,"$60,000 "
26006,MR.,GARRETT,PETERSON,10/24/1959,M,M,"$60,000 "
26007,MR.,JESSE,MORGAN,4/8/1959,M,M,"$60,000 "
26008,MRS.,JENNIFER,GONZALES,6/23/1959,M,F,"$70,000 "
26009,MR.,LUIS,FOSTER,9/13/1959,M,M,"$70,000 "
26010,MRS.,MORGAN,CAMPBELL,12/23/1959,M,F,"$70,000 "
26011,MRS.,DAISUKE,YANAGISHIMA,3/11/1959,S,F,"$80,000 "
26012,MR.,MARK,BEBBINGTON,8/16/1958,M,M,"$80,000 "
26013,MRS.,VICTORIA,TAYLOR,4/21/1958,S,F,"$60,000 "
26014,MRS.,OLIVIA,TORRES,6/21/1958,S,F,"$60,000 "
26015,MR.,GABRIEL,CHOW,4/22/1958,M,M,"$60,000 "
26016,MR.,FERNANDO,KING,5/9/1958,S,M,"$60,000 "
26017,MR.,DERRICK,ALONSO,5/7/1958,M,M,"$70,000 "
26018,MR.,ZACHARY,THOMPSON,7/18/1958,M,M,"$80,000 "
26019,MR.,LUIS,ALLEN,5/5/1969,M,M,"$80,000 "
26020,MR.,BARRY,LOPEZ,4/20/1969,M,M,"$100,000 "
26021,MRS.,MEGHAN,GUTIERREZ,7/28/1969,S,F,"$100,000 "
26022,MRS.,JAMIE,GAO,4/4/1969,M,F,"$100,000 "
26023,MRS.,CRYSTAL,HUANG,11/9/1968,M,F,"$60,000 "
26024,MRS.,JILL,GUTIERREZ,10/21/1970,S,F,"$80,000 "
26025,MRS.,AIMEE,ZHANG,2/15/1970,S,F,"$90,000 "
26026,MRS.,CINDY,SRINI,5/14/1967,S,F,"$70,000 "
26027,MRS.,MICHELE,LUO,12/24/1969,S,F,"$110,000 "
26028,MRS.,BRANDY,GARCIA,10/14/1969,S,F,"$130,000 "
26029,MR.,ROY,VAZQUEZ,7/19/1966,M,M,"$80,000 "
26030,MRS.,REBEKAH,SUBRAM,10/22/1965,M,F,"$60,000 "
26031,MRS.,KATRINA,KUMAR,5/27/1965,S,F,"$60,000 "
26032,MRS.,LESLIE,RUIZ,8/5/1965,M,F,"$70,000 "
26033,MR.,DANNY,VAZQUEZ,7/13/1965,S,M,"$70,000 "
26034,MRS.,ROSA,GAO,6/27/1964,M,F,"$60,000 "
26035,MR.,SHANNON,VAZQUEZ,5/28/1964,S,M,"$60,000 "
26036,MRS.,HALEY,WRIGHT,10/20/1964,S,F,"$60,000 "
26037,MR.,ERIK,DOMINGUEZ,6/17/1973,S,M,"$20,000 "
26038,MS.,NICOLE,FLORES,12/24/1973,S,F,"$30,000 "
26039,MR.,ROBERT,GARCIA,1/13/1957,M,M,"$60,000 "
26040,MRS.,ANA,BUTLER,5/24/1957,M,F,"$70,000 "
26041,MRS.,GLORIA,TORRES,7/5/1957,M,F,"$70,000 "
26042,MR.,DEVIN,GRIFFIN,10/6/1957,M,M,"$90,000 "
26043,MRS.,JODI,BECKER,8/8/1956,M,F,"$80,000 "
26044,MR.,GAVIN,HUGHES,4/18/1956,S,M,"$80,000 "
26045,MR.,SAMUEL,JENKINS,6/14/1956,S,M,"$80,000 "
26046,MRS.,KARA,KUMAR,5/18/1956,S,F,"$80,000 "
26047,MRS.,ASHLEY,HALL,4/7/1956,M,F,"$80,000 "
26048,MR.,BRAD,OLIVER,1/1/1956,M,M,"$60,000 "
26049,MR.,CHRISTOPHER,WHITE,6/7/1956,M,M,"$60,000 "
26050,MR.,CLARENCE,YE,9/14/1956,S,M,"$60,000 "
26051,MR.,JOSHUA,WILLIAMS,12/24/1932,M,M,"$40,000 "
26052,MRS.,CAROLYN,SUBRAM,4/24/1965,M,F,"$90,000 "
26053,MR.,AUSTIN,ANDERSON,3/22/1965,M,M,"$100,000 "
26054,MR.,DYLAN,LEE,1/13/1965,S,M,"$100,000 "
26055,MR.,ETHAN,FOSTER,8/20/1965,S,M,"$100,000 "
26056,MRS.,KAREN,ZENG,12/15/1965,S,F,"$100,000 "
26057,MR.,BARRY,SUBRAM,2/17/1965,S,M,"$110,000 "
26058,MRS.,FAITH,STEWART,11/25/1965,S,F,"$120,000 "
26059,MR.,ANDREW,ANDERSON,10/21/1965,M,M,"$130,000 "
26060,MR.,KYLE,EDWARDS,11/12/1965,M,M,"$130,000 "
26061,MR.,CONNOR,BUTLER,4/18/1965,S,M,"$170,000 "
26062,MR.,CHAD,RAJI,9/11/1964,M,M,"$80,000 "
26063,MR.,WESLEY,LU,7/13/1964,M,M,"$80,000 "
26064,MR.,LOGAN,SCOTT,6/20/1964,M,M,"$100,000 "
26065,MRS.,CHLOE,POWELL,2/20/1964,S,F,"$110,000 "
26066,MRS.,ELIZABETH,MARTINEZ,7/27/1956,M,F,"$70,000 "
26067,MRS.,ERIN,MORGAN,1/23/1956,M,F,"$70,000 "
26068,MR.,DYLAN,PATTERSON,12/16/1956,M,M,"$70,000 "
26069,MRS.,JESSICA,FOSTER,9/19/1956,M,F,"$70,000 "
26070,MR.,ELIJAH,PATTERSON,7/3/1956,S,M,"$90,000 "
26071,MRS.,BRITTANY,HENDERSON,7/8/1955,S,F,"$80,000 "
26072,MRS.,KELLI,ZHANG,7/5/1955,S,F,"$80,000 "
26073,MRS.,JULIA,ADAMS,4/11/1934,S,F,"$50,000 "
26074,MR.,ISAAC,REED,10/16/1963,M,M,"$80,000 "
26075,MS.,JESSICA,WALKER,4/27/1963,S,F,"$90,000 "
26076,MRS.,KELLY,ROSS,11/13/1962,M,F,"$80,000 "
26077,MR.,ISAAC,COLLINS,11/23/1962,M,M,"$80,000 "
26078,MR.,ALBERTO,DOMINGUEZ,5/11/1962,M,M,"$90,000 "
26079,MR.,RYAN,ROBINSON,9/13/1962,M,M,"$90,000 "
26080,MRS.,SYDNEY,ROBERTS,11/23/1962,M,F,"$100,000 "
26081,MR.,EDWARD,GREEN,8/23/1962,S,M,"$100,000 "
26082,MR.,CHRISTIAN,JOHNSON,7/5/1962,S,M,"$130,000 "
26083,MRS.,ALYSSA,SMITH,2/5/1962,S,F,"$150,000 "
26084,MR.,LUKE,JENKINS,4/26/1962,M,M,"$160,000 "
26085,MR.,IAN,POWELL,7/26/1961,M,M,"$70,000 "
26086,MR.,SEAN,COX,7/20/1961,M,M,"$80,000 "
26087,MRS.,ASHLEY,PRICE,7/27/1961,M,F,"$90,000 "
26088,MR.,ETHAN,PERRY,9/16/1961,M,M,"$90,000 "
26089,MR.,TERRY,RAI,8/11/1961,S,M,"$110,000 "
26090,MR.,MATHEW,MORENO,10/23/1961,S,M,"$110,000 "
26091,MRS.,CHLOE,BENNETT,8/21/1961,M,F,"$160,000 "
26092,MR.,DEVIN,MORGAN,5/4/1955,S,M,"$80,000 "
26093,MRS.,NICOLE,WASHINGTON,8/10/1955,S,F,"$60,000 "
26094,MRS.,SARAH,BUTLER,6/11/1955,M,F,"$60,000 "
26095,MRS.,TRINITY,KELLY,7/15/1955,M,F,"$70,000 "
26096,MR.,KEVIN,WRIGHT,1/25/1955,M,M,"$90,000 "
26097,MR.,ROBERT,FLORES,6/11/1935,S,M,"$130,000 "
26098,MR.,DANIEL,LEE,9/9/1935,S,M,"$130,000 "
26099,MRS.,CHRISTINA,BELL,1/9/1936,M,F,"$40,000 "
26100,MRS.,JAMES,PTASZYNSKI,4/2/1936,S,F,"$40,000 "
26101,MR.,PHILLIP,SMITH,1/13/1936,M,M,"$50,000 "
26102,MRS.,ANA,WOOD,6/22/1960,S,F,"$90,000 "
26103,MR.,JACK,YANG,3/26/1960,M,M,"$90,000 "
26104,MR.,TIMOTHY,EDWARDS,2/14/1960,M,M,"$100,000 "
26105,MRS.,MORGAN,GONZALES,11/10/1960,M,F,"$110,000 "
26106,MR.,CONNOR,KING,3/12/1960,S,M,"$120,000 "
26107,MRS.,ALEXIS,THOMAS,4/12/1960,M,F,"$130,000 "
26108,MR.,DYLAN,THOMPSON,5/5/1960,S,M,"$170,000 "
26109,MR.,DALTON,RODRIGUEZ,9/3/1954,M,M,"$70,000 "
26110,MR.,JAMES,ALEXANDER,11/5/1954,M,M,"$70,000 "
26111,MRS.,SARAH,COLEMAN,7/10/1954,M,F,"$70,000 "
26112,MR.,LUKE,PERRY,8/10/1953,M,M,"$70,000 "
26113,MRS.,CAITLIN,RIVERA,3/13/1953,S,F,"$70,000 "
26114,MR.,ISAAC,PETERSON,2/17/1953,S,M,"$70,000 "
26115,MRS.,SAVANNAH,MITCHELL,10/24/1953,S,F,"$70,000 "
26116,MRS.,ASHLEY,MARTIN,7/5/1953,S,F,"$70,000 "
26117,MR.,SAMUEL,WRIGHT,10/8/1952,M,M,"$40,000 "
26118,MRS.,ASHLEY,BUTLER,8/25/1952,M,F,"$40,000 "
26119,MRS.,DANIELLE,GRAY,11/18/1951,M,F,"$40,000 "
26120,MR.,MIGUEL,LEWIS,4/21/1951,S,M,"$40,000 "
26121,MRS.,MADELINE,NELSON,7/17/1951,M,F,"$40,000 "
26122,MRS.,LAUREN,GONZALES,4/7/1951,S,F,"$40,000 "
26123,MRS.,ISABELLA,SCOTT,11/7/1951,S,F,"$40,000 "
26124,MRS.,RILEY,JAMES,3/12/1950,M,F,"$40,000 "
26125,MRS.,SARA,ROBERTS,11/14/1950,S,F,"$40,000 "
26126,MRS.,ALEXANDRA,BELL,10/26/1949,M,F,"$30,000 "
26127,MR.,TERRY,CHANDER,4/2/1949,M,M,"$30,000 "
26128,MR.,SAMUEL,PHILLIPS,5/27/1949,S,M,"$30,000 "
26129,MRS.,JODI,ANAND,4/4/1964,M,F,"$60,000 "
26130,MR.,RONNIE,LIU,11/13/1964,M,M,"$60,000 "
26131,MR.,LAWRENCE,SUAREZ,10/26/1963,M,M,"$60,000 "
26132,MS.,SHELBY,WARD,12/14/1963,S,F,"$70,000 "
26133,MR.,JESSE,HALL,7/11/1963,S,M,"$70,000 "
26134,MRS.,BRIDGET,GOEL,5/5/1967,M,F,"$90,000 "
26135,MRS.,ERICA,SUN,2/21/1967,M,F,"$90,000 "
26136,MRS.,TABITHA,GONZALEZ,6/27/1967,M,F,"$90,000 "
26137,MR.,JOSHUA,CLARK,4/8/1967,M,M,"$90,000 "
26138,MRS.,LATOYA,CHANDER,3/9/1962,M,F,"$70,000 "
26139,MR.,DEREK,NARA,7/21/1961,S,M,"$60,000 "
26140,MS.,EMILY,LONG,12/28/1966,S,F,"$100,000 "
26141,MR.,JORGE,ZHU,9/27/1966,S,M,"$110,000 "
26142,MR.,MICHEAL,DOMINGUEZ,12/26/1960,M,M,"$60,000 "
26143,MRS.,MICHELE,MEHTA,8/9/1959,M,F,"$90,000 "
26144,MRS.,CASSIDY,RUSSELL,2/8/1933,S,F,"$40,000 "
26145,MR.,CALVIN,SHEN,10/13/1965,M,M,"$70,000 "
26146,MRS.,LAURA,WANG,3/11/1965,M,F,"$80,000 "
26147,MR.,IVAN,SUBRAM,2/1/1965,M,M,"$80,000 "
26148,MR.,MICHAEL,THOMPSON,3/27/1965,M,M,"$80,000 "
26149,MS.,CASEY,CHANDE,3/14/1964,S,F,"$70,000 "
26150,MS.,NANCY,RANA,10/27/1964,S,F,"$70,000 "
26151,MR.,AUSTIN,LEE,2/5/1959,M,M,"$90,000 "
26152,MS.,JAIME,GILL,8/13/1963,S,F,"$70,000 "
26153,MRS.,REBECCA,COLLINS,5/10/1962,M,F,"$60,000 "
26154,MR.,CORY,MADAN,10/28/1962,M,M,"$60,000 "
26155,MR.,CHAD,XIE,9/22/1962,M,M,"$70,000 "
26156,MRS.,SHANNON,CAI,4/6/1962,M,F,"$70,000 "
26157,MR.,BRAD,XU,2/11/1961,M,M,"$70,000 "
26158,MRS.,LISA,WU,8/15/1957,M,F,"$70,000 "
26159,MRS.,VIRGINIA,RAMAN,7/10/1957,S,F,"$70,000 "
26160,MR.,LEONARD,LAL,8/26/1957,M,M,"$70,000 "
26161,MR.,WAYNE,RAJI,10/19/1960,M,M,"$60,000 "
26163,MRS.,AUTUMN,CAI,5/18/1960,M,F,"$70,000 "
26164,MRS.,KRISTA,VAZQUEZ,12/12/1960,M,F,"$70,000 "
26165,MRS.,ALEXANDRA,FLORES,2/26/1957,M,F,"$70,000 "
26166,MR.,BRETT,VAN,3/7/1956,M,M,"$80,000 "
26167,MRS.,JACLYN,ZHAO,5/21/1953,S,F,"$40,000 "
26168,MR.,IAN,CAMPBELL,8/26/1976,S,M,"$30,000 "
26169,MS.,ALEXANDRA,WHITE,3/2/1976,M,F,"$30,000 "
26170,MR.,JEREMIAH,JENKINS,5/4/1976,S,M,"$30,000 "
26171,MR.,RANDALL,RUIZ,9/3/1975,M,M,"$40,000 "
26172,MS.,MADELINE,HERNANDEZ,8/18/1975,S,F,"$40,000 "
26173,MS.,ARIANA,RIVERA,10/2/1976,M,F,"$40,000 "
26174,MR.,ISAAC,ADAMS,6/26/1980,S,M,"$30,000 "
26175,MR.,JOSE,HUGHES,8/17/1980,M,M,"$30,000 "
26176,MR.,JASON,HAYES,8/16/1980,S,M,"$30,000 "
26177,MS.,NICOLE,SIMMONS,10/7/1980,M,F,"$30,000 "
26178,MS.,PAIGE,PRICE,5/2/1980,M,F,"$40,000 "
26179,MRS.,RUTH,RODRIGUEZ,6/10/1946,S,F,"$10,000 "
26180,MR.,JONATHAN,BUTLER,2/2/1978,S,M,"$30,000 "
26181,MR.,LUCAS,ROSS,2/16/1978,M,M,"$40,000 "
26182,MRS.,BRITTNEY,LIANG,4/10/1938,S,F,"$30,000 "
26183,MR.,ALLEN,ARTHUR,2/4/1977,S,M,"$30,000 "
26184,,LOUIS,LAL,3/2/1977,S,NA,"$30,000 "
26185,MS.,KAYLEE,GREEN,1/21/1977,S,F,"$40,000 "
26186,MRS.,JOANNA,GILL,10/26/1939,S,F,"$30,000 "
26187,MR.,HECTOR,GILL,5/22/1940,S,M,"$40,000 "
26188,MR.,GEOFFREY,SARA,10/8/1940,M,M,"$40,000 "
26189,MR.,PEDRO,SERRANO,4/2/1940,M,M,"$40,000 "
26190,MR.,ARTHUR,SURI,8/15/1941,S,M,"$40,000 "
26191,MR.,JON,WANG,3/11/1943,M,M,"$40,000 "
26192,MR.,NOAH,HILL,7/12/1943,M,M,"$40,000 "
26193,MR.,LUIS,EDWARDS,2/1/1976,S,M,"$40,000 "
26194,MR.,MIGUEL,BROWN,12/11/1976,S,M,"$40,000 "
26195,MS.,ALYSSA,RIVERA,3/19/1976,S,F,"$40,000 "
26196,MR.,GAVIN,GRIFFIN,5/21/1975,S,M,"$40,000 "
26197,MR.,MARCUS,LOPEZ,3/3/1975,S,M,"$40,000 "
26198,MS.,ALYSSA,TAYLOR,4/21/1974,S,F,"$50,000 "
26199,MR.,MATTHEW,WHITE,10/6/1974,S,M,"$50,000 "
26200,,IAN,BAKER,8/1/1972,S,NA,"$70,000 "
26201,MR.,DALTON,WATSON,10/22/1968,S,M,"$80,000 "
26202,MS.,HALEY,SIMMONS,8/14/1968,M,F,"$80,000 "
26203,MS.,NICOLE,HALL,9/19/1967,S,F,"$120,000 "
26204,MRS.,CHRISTY,GAO,3/5/1971,M,F,"$130,000 "
26205,MR.,JULIO,ALVAREZ,12/15/1958,M,M,"$130,000 "
26206,MR.,KURT,SHE,7/5/1958,M,M,"$130,000 "
26207,MR.,KELVIN,ZENG,6/13/1958,S,M,"$150,000 "
26208,MRS.,SHARON,ANAND,8/19/1958,S,F,"$160,000 "
26209,MS.,JAN,COX,7/27/1980,S,F,"$20,000 "
26211,MS.,BRIDGET,YUAN,8/17/1980,S,F,"$20,000 "
26212,MS.,SUMMER,MARTINEZ,5/7/1979,S,F,"$30,000 "
26213,MR.,GRANT,ANDERSEN,4/9/1978,S,M,"$30,000 "
